Data,Id_Produto,Id_Marketing,Quantidade,Preco_Venda,Canal_Venda
2025-06-09,55,2,1,201.62,Site
2025-06-09,6,2,1,265.86,Site
2025-06-09,59,2,1,223.35,Site
2025-06-09,41,3,1,210.26,App
2025-06-09,50,3,1,134.95,App
2025-06-09,8,3,1,134.68,App
2025-06-09,19,3,1,335.14,App
2025-06-09,13,4,3,239.57,Site
2025-06-09,5,4,1,142.59,Site
2025-06-09,58,4,1,114.1,Site
2025-06-09,50,4,1,150.25,Site
2025-06-09,12,5,1,270.75,Site
2025-06-09,50,5,1,138.63,Site
2025-06-09,32,5,1,297.59,Site
2025-06-09,26,5,1,238.66,Site
2025-06-09,6,5,3,251.84,Site
2025-06-09,24,5,1,368.29,Site
2025-06-09,42,5,2,420.0,Site
2025-06-09,6,5,1,236.86,Site
2025-06-09,1,5,2,116.85,Site
2025-06-09,32,6,1,293.91,Site
2025-06-09,8,6,1,158.65,Site
2025-06-09,60,6,1,271.68,Site
2025-06-09,58,6,1,110.06,Site
2025-06-10,34,1,1,160.03,Site
2025-06-10,51,1,1,227.61,Site
2025-06-10,10,1,1,158.13,Site
2025-06-10,27,1,2,235.22,Site
2025-06-10,41,1,1,221.55,Site
2025-06-10,9,1,1,226.54,Site
2025-06-10,1,1,3,120.53,Site
2025-06-10,57,1,1,211.97,Site
2025-06-10,46,1,1,202.09,Site
2025-06-10,46,1,1,162.56,Site
2025-06-10,58,2,1,115.84,Site
2025-06-10,23,2,1,114.77,Site
2025-06-10,55,2,1,192.7,Site
2025-06-10,10,2,1,164.2,Site
2025-06-10,56,2,1,248.62,Site
2025-06-10,14,2,1,265.36,Site
2025-06-10,23,2,1,115.58,Site
2025-06-10,29,2,2,206.76,Site
2025-06-10,47,2,1,381.02,Site
2025-06-10,47,3,1,405.02,App
2025-06-10,43,3,1,116.03,App
2025-06-10,37,3,1,201.69,App
2025-06-10,13,3,1,270.06,App
2025-06-10,51,3,1,257.32,App
2025-06-10,13,4,1,250.61,Site
2025-06-10,23,4,3,118.01,Site
2025-06-10,6,4,1,255.24,Site
2025-06-10,51,5,1,261.13,Site
2025-06-10,57,5,1,244.09,Site
2025-06-10,59,5,1,230.17,Site
2025-06-10,41,5,1,222.41,Site
2025-06-10,2,5,1,106.69,Site
2025-06-10,27,5,1,210.15,Site
2025-06-10,14,5,1,222.38,Site
2025-06-10,53,5,2,132.59,Site
2025-06-10,2,5,1,107.67,Site
2025-06-10,6,5,3,254.71,Site
2025-06-10,36,6,2,283.65,Site
2025-06-10,45,6,1,114.98,Site
2025-06-10,24,6,1,418.28,Site
2025-06-10,1,6,1,125.64,Site
2025-06-10,55,6,1,206.71,Site
2025-06-10,6,7,2,250.88,Site
2025-06-11,12,1,1,252.33,Site
2025-06-11,54,1,1,200.68,Site
2025-06-11,13,1,3,267.73,Site
2025-06-11,30,1,1,158.6,Site
2025-06-11,47,1,1,377.87,Site
2025-06-11,57,1,1,240.73,Site
2025-06-11,23,1,2,126.99,Site
2025-06-11,5,1,1,141.18,Site
2025-06-11,1,1,1,120.5,Site
2025-06-11,51,1,2,228.19,Site
2025-06-11,27,1,1,211.25,Site
2025-06-11,43,2,3,129.69,Site
2025-06-11,41,2,1,211.82,Site
2025-06-11,26,2,1,279.61,Site
2025-06-11,46,2,1,178.9,Site
2025-06-11,12,2,2,234.09,Site
2025-06-11,25,2,1,299.7,Site
2025-06-11,60,2,1,280.87,Site
2025-06-11,16,2,1,387.95,Site
2025-06-11,23,2,3,119.52,Site
2025-06-11,13,2,1,268.35,Site
2025-06-11,5,2,2,132.41,Site
2025-06-11,23,2,2,127.27,Site
2025-06-11,9,2,1,305.71,Site
2025-06-11,23,3,3,120.73,App
2025-06-11,44,3,3,149.59,App
2025-06-11,24,3,1,352.51,App
2025-06-11,50,3,2,131.67,App
2025-06-11,13,3,3,260.35,App
2025-06-11,45,3,1,99.62,App
2025-06-11,46,3,1,205.36,App
2025-06-11,12,3,1,244.55,App
2025-06-11,6,3,2,239.9,App
2025-06-11,59,4,1,222.03,Site
2025-06-11,43,4,2,120.28,Site
2025-06-11,60,4,2,314.79,Site
2025-06-11,14,4,1,238.28,Site
2025-06-11,55,4,1,193.31,Site
2025-06-11,8,5,1,146.02,Site
2025-06-11,12,5,1,274.52,Site
2025-06-11,44,5,1,157.81,Site
2025-06-11,23,5,1,119.02,Site
2025-06-11,37,5,1,206.81,Site
2025-06-11,2,5,1,113.16,Site
2025-06-11,48,5,1,261.69,Site
2025-06-11,15,5,1,329.73,Site
2025-06-11,30,5,1,153.87,Site
2025-06-11,41,5,3,195.17,Site
2025-06-11,11,5,1,148.39,Site
2025-06-11,5,5,1,127.21,Site
2025-06-11,41,6,1,218.46,Site
2025-06-11,2,6,1,120.31,Site
2025-06-11,12,6,1,248.37,Site
2025-06-11,28,6,1,167.28,Site
2025-06-11,60,6,1,286.76,Site
2025-06-11,54,7,1,216.94,Site
2025-06-11,15,7,1,330.26,Site
2025-06-12,27,1,1,234.42,Site
2025-06-12,6,1,1,230.25,Site
2025-06-12,29,1,1,174.71,Site
2025-06-12,23,1,2,116.7,Site
2025-06-12,1,1,3,112.47,Site
2025-06-12,46,1,1,200.8,Site
2025-06-12,40,1,1,180.08,Site
2025-06-12,13,1,3,251.77,Site
2025-06-12,38,1,1,221.95,Site
2025-06-12,32,1,2,278.38,Site
2025-06-12,28,1,1,187.08,Site
2025-06-12,22,1,1,112.52,Site
2025-06-12,24,2,1,358.33,Site
2025-06-12,26,2,1,232.0,Site
2025-06-12,34,2,1,156.84,Site
2025-06-12,25,2,1,276.92,Site
2025-06-12,18,2,1,253.99,Site
2025-06-12,54,2,1,176.75,Site
2025-06-12,28,2,1,171.01,Site
2025-06-12,12,2,1,248.18,Site
2025-06-12,11,2,1,150.16,Site
2025-06-12,17,2,1,197.11,Site
2025-06-12,60,2,1,286.25,Site
2025-06-12,55,2,1,179.03,Site
2025-06-12,6,2,1,257.76,Site
2025-06-12,6,2,3,244.03,Site
2025-06-12,40,3,1,160.87,App
2025-06-12,23,3,3,115.23,App
2025-06-12,16,3,1,371.25,App
2025-06-12,6,3,1,242.73,App
2025-06-12,17,3,1,212.88,App
2025-06-12,27,3,3,231.33,App
2025-06-12,36,3,1,300.58,App
2025-06-12,4,4,1,213.07,Site
2025-06-12,4,4,1,191.13,Site
2025-06-12,56,4,1,259.77,Site
2025-06-12,32,4,2,295.35,Site
2025-06-12,12,4,2,231.75,Site
2025-06-12,23,5,1,111.75,Site
2025-06-12,34,5,1,161.69,Site
2025-06-12,18,5,3,250.73,Site
2025-06-12,30,5,1,166.66,Site
2025-06-12,36,5,1,311.3,Site
2025-06-12,29,5,1,182.77,Site
2025-06-12,12,5,3,246.7,Site
2025-06-12,20,5,3,165.67,Site
2025-06-12,37,5,1,217.23,Site
2025-06-12,34,5,2,163.71,Site
2025-06-12,26,5,1,230.03,Site
2025-06-12,4,5,1,198.32,Site
2025-06-12,26,5,2,264.08,Site
2025-06-12,4,6,1,177.46,Site
2025-06-12,47,6,1,359.95,Site
2025-06-12,4,6,1,194.66,Site
2025-06-12,58,6,2,111.35,Site
2025-06-12,26,6,1,235.39,Site
2025-06-12,1,6,1,113.76,Site
2025-06-12,13,6,1,264.3,Site
2025-06-12,13,6,1,225.22,Site
2025-06-12,51,6,1,242.11,Site
2025-06-12,18,7,1,243.1,Site
2025-06-12,6,7,1,242.6,Site
2025-06-13,37,1,1,235.91,Site
2025-06-13,15,1,1,302.28,Site
2025-06-13,20,1,1,179.98,Site
2025-06-13,51,1,1,254.7,Site
2025-06-13,33,1,2,230.89,Site
2025-06-13,12,1,1,237.33,Site
2025-06-13,43,1,1,112.29,Site
2025-06-13,4,1,1,182.98,Site
2025-06-13,53,1,1,142.2,Site
2025-06-13,32,1,1,289.77,Site
2025-06-13,59,1,1,234.32,Site
2025-06-13,16,1,1,338.29,Site
2025-06-13,6,1,1,260.21,Site
2025-06-13,27,1,1,220.33,Site
2025-06-13,1,2,3,122.77,Site
2025-06-13,56,2,1,243.24,Site
2025-06-13,42,2,3,420.0,Site
2025-06-13,32,2,3,309.4,Site
2025-06-13,50,2,1,136.84,Site
2025-06-13,1,2,3,125.95,Site
2025-06-13,8,2,1,149.54,Site
2025-06-13,35,2,2,358.43,Site
2025-06-13,29,3,1,193.07,App
2025-06-13,14,3,1,240.16,App
2025-06-13,24,3,1,352.42,App
2025-06-13,41,3,1,198.19,App
2025-06-13,37,3,1,205.38,App
2025-06-13,20,3,1,199.8,App
2025-06-13,19,3,1,337.39,App
2025-06-13,21,3,1,225.87,App
2025-06-13,32,4,1,307.46,Site
2025-06-13,50,4,1,140.95,Site
2025-06-13,58,4,1,110.71,Site
2025-06-13,32,5,1,301.01,Site
2025-06-13,12,5,3,235.3,Site
2025-06-13,10,5,1,151.98,Site
2025-06-13,25,5,2,320.57,Site
2025-06-13,58,5,1,121.38,Site
2025-06-13,6,5,1,250.19,Site
2025-06-13,25,5,2,302.65,Site
2025-06-13,6,5,1,236.96,Site
2025-06-13,14,5,1,260.01,Site
2025-06-13,23,6,1,127.56,Site
2025-06-13,60,6,1,273.64,Site
2025-06-13,27,6,3,206.65,Site
2025-06-13,4,6,1,195.93,Site
2025-06-13,44,7,1,154.36,Site
2025-06-13,28,7,1,186.38,Site
2025-06-14,42,1,2,420.0,Site
2025-06-14,26,1,1,253.0,Site
2025-06-14,26,1,1,252.26,Site
2025-06-14,6,1,1,261.83,Site
2025-06-14,37,1,1,214.23,Site
2025-06-14,6,1,1,239.19,Site
2025-06-14,16,1,2,367.87,Site
2025-06-14,12,1,1,252.25,Site
2025-06-14,57,1,1,221.84,Site
2025-06-14,5,1,1,118.19,Site
2025-06-14,27,1,2,213.86,Site
2025-06-14,36,1,2,308.68,Site
2025-06-14,29,2,1,190.08,Site
2025-06-14,46,2,1,172.36,Site
2025-06-14,11,2,2,152.01,Site
2025-06-14,19,2,1,299.74,Site
2025-06-14,33,2,2,239.23,Site
2025-06-14,53,2,1,128.73,Site
2025-06-14,53,2,1,148.91,Site
2025-06-14,40,2,1,202.73,Site
2025-06-14,44,2,2,156.75,Site
2025-06-14,6,2,1,248.01,Site
2025-06-14,41,2,1,199.78,Site
2025-06-14,6,3,1,266.97,App
2025-06-14,20,3,1,195.41,App
2025-06-14,28,3,1,176.98,App
2025-06-14,2,3,1,117.22,App
2025-06-14,60,3,1,292.69,App
2025-06-14,42,3,1,420.0,App
2025-06-14,6,3,1,242.99,App
2025-06-14,2,3,1,98.16,App
2025-06-14,60,3,1,257.63,App
2025-06-14,37,3,1,240.18,App
2025-06-14,20,4,2,185.67,Site
2025-06-14,23,4,2,124.81,Site
2025-06-14,4,4,1,217.32,Site
2025-06-14,55,4,1,207.64,Site
2025-06-14,1,5,2,116.12,Site
2025-06-14,16,5,1,390.99,Site
2025-06-14,4,5,1,203.88,Site
2025-06-14,20,5,1,202.5,Site
2025-06-14,51,5,1,248.92,Site
2025-06-14,27,5,1,215.37,Site
2025-06-14,53,5,1,125.62,Site
2025-06-14,51,5,3,224.75,Site
2025-06-14,8,5,1,147.32,Site
2025-06-14,16,5,3,349.46,Site
2025-06-14,32,5,1,325.07,Site
2025-06-14,13,6,3,239.63,Site
2025-06-14,41,6,1,222.65,Site
2025-06-14,12,6,2,257.1,Site
2025-06-14,16,6,1,342.89,Site
2025-06-14,31,6,1,270.49,Site
2025-06-14,57,6,3,254.48,Site
2025-06-14,1,6,1,119.23,Site
2025-06-14,41,6,1,219.69,Site
2025-06-14,20,7,1,193.9,Site
2025-06-15,2,1,1,96.55,Site
2025-06-15,23,1,1,118.75,Site
2025-06-15,33,1,1,237.84,Site
2025-06-15,4,1,1,234.48,Site
2025-06-15,15,1,1,285.27,Site
2025-06-15,59,1,1,183.99,Site
2025-06-15,55,1,1,203.17,Site
2025-06-15,50,1,2,144.05,Site
2025-06-15,10,1,1,145.45,Site
2025-06-15,23,1,1,123.7,Site
2025-06-15,12,1,2,241.83,Site
2025-06-15,13,1,1,249.01,Site
2025-06-15,52,1,1,265.54,Site
2025-06-15,23,1,2,117.14,Site
2025-06-15,51,1,1,243.69,Site
2025-06-15,21,1,1,215.9,Site
2025-06-15,4,2,1,252.83,Site
2025-06-15,28,2,2,167.7,Site
2025-06-15,1,2,1,115.87,Site
2025-06-15,55,2,1,204.53,Site
2025-06-15,1,2,2,128.59,Site
2025-06-15,46,2,1,184.41,Site
2025-06-15,13,2,1,273.31,Site
2025-06-15,34,2,1,165.91,Site
2025-06-15,26,2,2,223.22,Site
2025-06-15,32,2,2,316.92,Site
2025-06-15,35,2,1,366.43,Site
2025-06-15,59,2,1,217.67,Site
2025-06-15,19,3,1,343.28,App
2025-06-15,51,3,3,257.97,App
2025-06-15,35,3,1,368.74,App
2025-06-15,18,3,1,274.86,App
2025-06-15,44,3,1,142.8,App
2025-06-15,24,4,1,393.14,Site
2025-06-15,17,4,1,218.93,Site
2025-06-15,37,4,1,208.9,Site
2025-06-15,24,5,1,389.56,Site
2025-06-15,55,5,1,222.37,Site
2025-06-15,45,5,1,104.8,Site
2025-06-15,51,5,1,233.06,Site
2025-06-15,44,5,2,153.42,Site
2025-06-15,58,5,1,121.68,Site
2025-06-15,44,5,3,138.37,Site
2025-06-15,47,5,1,403.53,Site
2025-06-15,50,5,3,142.32,Site
2025-06-15,23,6,1,130.09,Site
2025-06-15,5,6,1,128.45,Site
2025-06-15,6,6,3,240.86,Site
2025-06-15,40,6,2,182.02,Site
2025-06-15,27,7,2,218.34,Site
2025-06-16,57,1,1,262.54,Site
2025-06-16,29,1,1,213.47,Site
2025-06-16,40,1,1,170.13,Site
2025-06-16,54,1,1,205.48,Site
2025-06-16,43,1,1,127.04,Site
2025-06-16,32,1,1,293.24,Site
2025-06-16,23,1,3,124.37,Site
2025-06-16,43,2,3,117.42,Site
2025-06-16,18,2,2,253.78,Site
2025-06-16,26,2,1,259.54,Site
2025-06-16,30,2,2,158.09,Site
2025-06-16,47,2,2,387.03,Site
2025-06-16,37,2,1,243.43,Site
2025-06-16,1,2,1,130.27,Site
2025-06-16,20,2,1,191.47,Site
2025-06-16,20,2,1,184.03,Site
2025-06-16,27,2,1,237.82,Site
2025-06-16,54,2,1,182.46,Site
2025-06-16,50,3,1,132.83,App
2025-06-16,44,3,3,158.62,App
2025-06-16,7,3,1,252.28,App
2025-06-16,13,3,1,237.66,App
2025-06-16,7,3,1,254.63,App
2025-06-16,28,4,1,193.51,Site
2025-06-16,3,4,1,384.29,Site
2025-06-16,41,5,2,212.94,Site
2025-06-16,15,5,1,307.08,Site
2025-06-16,50,5,3,142.72,Site
2025-06-16,20,5,1,172.1,Site
2025-06-16,16,5,1,354.15,Site
2025-06-16,50,5,1,133.08,Site
2025-06-16,23,5,1,122.68,Site
2025-06-16,4,6,1,194.25,Site
2025-06-16,12,6,2,237.59,Site
2025-06-16,50,6,3,151.43,Site
2025-06-17,26,1,1,273.95,Site
2025-06-17,55,1,1,203.88,Site
2025-06-17,56,1,1,259.6,Site
2025-06-17,32,1,3,297.11,Site
2025-06-17,56,1,1,278.42,Site
2025-06-17,2,1,1,108.36,Site
2025-06-17,41,1,1,211.39,Site
2025-06-17,24,1,1,354.12,Site
2025-06-17,32,1,1,325.32,Site
2025-06-17,12,1,1,259.85,Site
2025-06-17,23,2,1,123.17,Site
2025-06-17,50,2,2,146.1,Site
2025-06-17,15,2,1,290.93,Site
2025-06-17,58,2,1,97.67,Site
2025-06-17,51,2,3,252.69,Site
2025-06-17,22,2,1,123.77,Site
2025-06-17,23,2,2,130.85,Site
2025-06-17,26,2,1,238.08,Site
2025-06-17,38,2,1,268.8,Site
2025-06-17,11,3,3,159.03,App
2025-06-17,7,3,2,243.4,App
2025-06-17,23,3,2,127.24,App
2025-06-17,47,3,1,410.93,App
2025-06-17,35,3,1,347.95,App
2025-06-17,8,4,1,145.45,Site
2025-06-17,18,4,3,244.4,Site
2025-06-17,19,5,1,346.92,Site
2025-06-17,33,5,1,225.25,Site
2025-06-17,2,5,1,120.09,Site
2025-06-17,27,5,3,205.81,Site
2025-06-17,42,5,1,420.0,Site
2025-06-17,43,5,1,131.36,Site
2025-06-17,32,5,1,297.1,Site
2025-06-17,55,5,1,232.74,Site
2025-06-17,22,6,1,103.51,Site
2025-06-17,4,6,1,204.77,Site
2025-06-17,13,7,3,267.65,Site
2025-06-18,36,1,1,300.35,Site
2025-06-18,2,1,1,116.14,Site
2025-06-18,17,1,1,184.65,Site
2025-06-18,20,1,1,181.02,Site
2025-06-18,4,1,1,200.68,Site
2025-06-18,33,1,2,246.04,Site
2025-06-18,41,1,2,208.44,Site
2025-06-18,19,2,3,300.08,Site
2025-06-18,20,2,1,192.93,Site
2025-06-18,53,2,1,160.25,Site
2025-06-18,44,2,1,142.38,Site
2025-06-18,38,2,1,211.63,Site
2025-06-18,7,2,1,268.75,Site
2025-06-18,5,2,1,128.64,Site
2025-06-18,38,2,2,232.58,Site
2025-06-18,29,2,2,184.77,Site
2025-06-18,33,3,1,250.72,App
2025-06-18,38,3,2,224.64,App
2025-06-18,19,3,1,326.39,App
2025-06-18,58,3,1,125.81,App
2025-06-18,44,4,3,135.93,Site
2025-06-18,23,4,3,131.81,Site
2025-06-18,17,4,1,216.57,Site
2025-06-18,51,5,1,256.54,Site
2025-06-18,13,5,2,255.18,Site
2025-06-18,50,5,2,146.22,Site
2025-06-18,23,5,3,114.6,Site
2025-06-18,36,5,2,311.13,Site
2025-06-18,4,5,1,207.3,Site
2025-06-18,35,5,3,375.7,Site
2025-06-18,50,5,1,137.81,Site
2025-06-18,41,6,2,210.28,Site
2025-06-18,34,6,1,179.41,Site
2025-06-18,20,6,1,176.44,Site
2025-06-18,13,6,1,273.46,Site
2025-06-18,2,7,1,106.84,Site
2025-06-19,37,1,1,222.06,Site
2025-06-19,20,1,1,193.32,Site
2025-06-19,32,1,3,322.69,Site
2025-06-19,1,1,1,128.86,Site
2025-06-19,25,1,1,291.59,Site
2025-06-19,11,1,2,153.42,Site
2025-06-19,53,2,1,149.16,Site
2025-06-19,14,2,1,221.31,Site
2025-06-19,18,2,2,254.51,Site
2025-06-19,13,2,1,264.17,Site
2025-06-19,44,2,3,155.6,Site
2025-06-19,28,2,1,186.47,Site
2025-06-19,27,2,1,221.27,Site
2025-06-19,28,2,1,176.06,Site
2025-06-19,18,2,1,251.04,Site
2025-06-19,58,3,1,116.37,App
2025-06-19,55,3,1,204.96,App
2025-06-19,57,3,2,231.95,App
2025-06-19,59,3,1,217.57,App
2025-06-19,59,3,1,211.35,App
2025-06-19,60,4,1,267.32,Site
2025-06-19,41,4,2,208.51,Site
2025-06-19,33,4,1,231.36,Site
2025-06-19,53,4,1,132.59,Site
2025-06-19,6,5,2,258.91,Site
2025-06-19,51,5,1,238.68,Site
2025-06-19,18,5,2,269.99,Site
2025-06-19,46,5,1,185.67,Site
2025-06-19,50,5,1,138.67,Site
2025-06-19,56,5,1,270.81,Site
2025-06-19,42,5,1,411.39,Site
2025-06-19,27,6,2,208.35,Site
2025-06-19,13,6,3,247.59,Site
2025-06-19,59,6,1,204.34,Site
2025-06-19,40,6,1,182.37,Site
2025-06-19,19,6,1,301.47,Site
2025-06-19,25,7,1,295.74,Site
2025-06-20,54,1,1,196.4,Site
2025-06-20,50,1,1,145.84,Site
2025-06-20,53,1,1,143.74,Site
2025-06-20,4,1,1,201.28,Site
2025-06-20,45,1,1,97.44,Site
2025-06-20,22,1,1,130.37,Site
2025-06-20,12,1,1,245.69,Site
2025-06-20,25,1,1,280.07,Site
2025-06-20,7,1,1,273.17,Site
2025-06-20,29,2,1,185.05,Site
2025-06-20,20,2,3,175.25,Site
2025-06-20,6,2,1,231.29,Site
2025-06-20,32,2,1,314.27,Site
2025-06-20,50,2,3,137.17,Site
2025-06-20,13,2,1,263.95,Site
2025-06-20,13,2,1,275.62,Site
2025-06-20,5,2,1,132.94,Site
2025-06-20,32,2,1,311.44,Site
2025-06-20,12,3,1,261.22,App
2025-06-20,50,3,3,154.26,App
2025-06-20,12,3,1,271.66,App
2025-06-20,26,3,1,262.8,App
2025-06-20,6,3,1,268.23,App
2025-06-20,10,3,1,148.94,App
2025-06-20,12,3,1,234.01,App
2025-06-20,43,3,1,115.45,App
2025-06-20,41,4,3,222.69,Site
2025-06-20,60,4,1,277.77,Site
2025-06-20,6,4,2,236.68,Site
2025-06-20,44,5,1,139.25,Site
2025-06-20,58,5,1,111.52,Site
2025-06-20,13,5,1,267.14,Site
2025-06-20,3,5,1,382.67,Site
2025-06-20,7,5,1,274.1,Site
2025-06-20,44,5,2,139.71,Site
2025-06-20,47,5,1,375.14,Site
2025-06-20,20,5,1,198.21,Site
2025-06-20,1,5,3,135.99,Site
2025-06-20,41,6,3,226.02,Site
2025-06-20,35,6,1,362.36,Site
2025-06-20,18,6,1,251.0,Site
2025-06-20,55,6,1,197.5,Site
2025-06-20,34,7,1,151.49,Site
2025-06-21,11,1,2,139.84,Site
2025-06-21,40,1,1,197.33,Site
2025-06-21,45,1,1,109.62,Site
2025-06-21,11,1,1,149.82,Site
2025-06-21,14,1,1,254.23,Site
2025-06-21,1,1,2,130.96,Site
2025-06-21,1,1,1,125.21,Site
2025-06-21,4,1,1,191.9,Site
2025-06-21,4,1,2,226.39,Site
2025-06-21,46,1,1,193.07,Site
2025-06-21,35,1,1,376.35,Site
2025-06-21,15,1,1,320.2,Site
2025-06-21,7,1,1,268.29,Site
2025-06-21,32,2,2,317.44,Site
2025-06-21,50,2,1,152.21,Site
2025-06-21,1,2,2,124.58,Site
2025-06-21,42,2,1,420.0,Site
2025-06-21,8,2,1,137.4,Site
2025-06-21,47,2,1,377.86,Site
2025-06-21,1,2,2,129.68,Site
2025-06-21,5,2,1,128.99,Site
2025-06-21,50,2,1,141.12,Site
2025-06-21,15,2,2,307.62,Site
2025-06-21,53,2,1,142.82,Site
2025-06-21,59,3,1,232.8,App
2025-06-21,29,3,1,213.52,App
2025-06-21,19,3,2,303.6,App
2025-06-21,35,3,1,341.91,App
2025-06-21,14,3,1,249.71,App
2025-06-21,46,3,1,182.11,App
2025-06-21,51,3,1,252.67,App
2025-06-21,41,4,1,208.41,Site
2025-06-21,6,4,1,267.67,Site
2025-06-21,51,4,1,244.09,Site
2025-06-21,19,4,2,308.62,Site
2025-06-21,47,5,3,367.1,Site
2025-06-21,16,5,3,359.22,Site
2025-06-21,6,5,2,232.42,Site
2025-06-21,59,5,1,200.96,Site
2025-06-21,52,5,1,241.91,Site
2025-06-21,36,5,1,312.73,Site
2025-06-21,29,5,1,179.62,Site
2025-06-21,16,5,1,342.62,Site
2025-06-21,20,5,2,184.34,Site
2025-06-21,30,6,1,159.26,Site
2025-06-21,47,6,1,419.37,Site
2025-06-21,45,6,2,114.65,Site
2025-06-21,14,6,1,232.69,Site
2025-06-21,31,6,1,285.07,Site
2025-06-21,43,7,2,129.48,Site
2025-06-21,36,7,1,296.73,Site
2025-06-22,58,1,1,108.54,Site
2025-06-22,57,1,1,235.03,Site
2025-06-22,22,1,1,112.72,Site
2025-06-22,51,1,3,233.39,Site
2025-06-22,32,1,3,319.13,Site
2025-06-22,22,1,1,125.55,Site
2025-06-22,54,1,1,200.97,Site
2025-06-22,36,1,2,329.3,Site
2025-06-22,45,1,1,111.79,Site
2025-06-22,14,1,1,263.02,Site
2025-06-22,23,1,2,123.07,Site
2025-06-22,3,1,1,375.44,Site
2025-06-22,7,1,1,278.69,Site
2025-06-22,42,2,1,420.0,Site
2025-06-22,19,2,2,328.25,Site
2025-06-22,23,2,1,120.58,Site
2025-06-22,57,2,1,244.57,Site
2025-06-22,18,2,2,237.86,Site
2025-06-22,50,2,1,131.71,Site
2025-06-22,12,2,1,259.13,Site
2025-06-22,23,2,1,133.37,Site
2025-06-22,20,2,2,185.87,Site
2025-06-22,36,2,2,290.96,Site
2025-06-22,56,2,2,256.34,Site
2025-06-22,43,2,1,120.0,Site
2025-06-22,10,2,2,170.93,Site
2025-06-22,43,2,1,118.07,Site
2025-06-22,15,3,1,304.42,App
2025-06-22,20,3,3,187.75,App
2025-06-22,19,3,1,315.94,App
2025-06-22,36,3,1,294.13,App
2025-06-22,20,3,2,184.46,App
2025-06-22,9,3,1,308.96,App
2025-06-22,6,4,1,234.3,Site
2025-06-22,41,4,2,225.35,Site
2025-06-22,6,4,1,257.56,Site
2025-06-22,30,4,1,172.01,Site
2025-06-22,42,5,1,420.0,Site
2025-06-22,23,5,2,134.49,Site
2025-06-22,41,5,1,195.0,Site
2025-06-22,51,5,2,243.02,Site
2025-06-22,43,5,3,126.21,Site
2025-06-22,31,5,1,269.52,Site
2025-06-22,47,5,1,362.5,Site
2025-06-22,51,5,3,242.42,Site
2025-06-22,23,5,1,120.21,Site
2025-06-22,51,5,1,236.62,Site
2025-06-22,47,5,1,414.83,Site
2025-06-22,2,6,1,96.84,Site
2025-06-22,1,6,2,129.56,Site
2025-06-22,44,6,1,141.04,Site
2025-06-22,42,6,2,420.0,Site
2025-06-22,1,6,1,119.54,Site
2025-06-22,38,7,1,217.2,Site
2025-06-23,25,1,1,281.9,Site
2025-06-23,1,1,2,119.3,Site
2025-06-23,20,1,1,196.18,Site
2025-06-23,19,1,1,318.06,Site
2025-06-23,7,1,1,276.88,Site
2025-06-23,5,1,2,116.9,Site
2025-06-23,51,1,1,257.82,Site
2025-06-23,19,1,1,320.17,Site
2025-06-23,33,1,1,229.95,Site
2025-06-23,44,1,3,153.55,Site
2025-06-23,25,2,1,287.99,Site
2025-06-23,22,2,1,123.13,Site
2025-06-23,44,2,3,151.91,Site
2025-06-23,35,2,1,367.53,Site
2025-06-23,13,2,1,268.89,Site
2025-06-23,15,2,1,270.79,Site
2025-06-23,38,2,1,233.78,Site
2025-06-23,32,3,1,289.95,App
2025-06-23,38,3,1,216.75,App
2025-06-23,12,3,2,260.64,App
2025-06-23,37,3,1,219.31,App
2025-06-23,34,4,1,162.74,Site
2025-06-23,12,4,1,241.64,Site
2025-06-23,23,5,1,132.41,Site
2025-06-23,46,5,1,174.21,Site
2025-06-23,2,5,1,114.71,Site
2025-06-23,60,5,1,278.41,Site
2025-06-23,58,5,2,110.57,Site
2025-06-23,20,6,1,177.62,Site
2025-06-23,6,6,2,242.42,Site
2025-06-23,51,6,1,240.42,Site
2025-06-23,27,6,1,232.74,Site
2025-06-23,1,7,3,116.82,Site
2025-06-24,44,1,3,158.84,Site
2025-06-24,18,1,3,275.54,Site
2025-06-24,20,1,3,184.59,Site
2025-06-24,43,1,1,124.25,Site
2025-06-24,22,1,1,108.97,Site
2025-06-24,40,1,1,162.47,Site
2025-06-24,13,2,1,249.14,Site
2025-06-24,10,2,1,165.39,Site
2025-06-24,13,2,1,247.61,Site
2025-06-24,1,2,1,135.24,Site
2025-06-24,59,2,1,199.9,Site
2025-06-24,5,2,1,117.39,Site
2025-06-24,44,2,1,143.73,Site
2025-06-24,57,3,1,231.03,App
2025-06-24,28,3,2,175.34,App
2025-06-24,26,3,1,260.35,App
2025-06-24,12,3,1,234.9,App
2025-06-24,13,3,2,238.36,App
2025-06-24,27,4,3,230.33,Site
2025-06-24,40,4,1,164.95,Site
2025-06-24,24,5,1,358.68,Site
2025-06-24,50,5,1,146.74,Site
2025-06-24,6,5,3,248.73,Site
2025-06-24,60,5,2,283.72,Site
2025-06-24,33,5,1,245.92,Site
2025-06-24,7,5,1,299.31,Site
2025-06-24,1,5,1,117.53,Site
2025-06-24,20,5,1,201.44,Site
2025-06-24,57,6,1,234.77,Site
2025-06-24,59,6,1,202.71,Site
2025-06-24,55,6,1,216.15,Site
2025-06-24,28,7,1,168.43,Site
2025-06-25,11,1,1,149.17,Site
2025-06-25,5,1,1,134.42,Site
2025-06-25,6,1,3,239.09,Site
